x,exact,Hancock_PLM,Hancock_PPM_tr_2shk,Local_PPM_tr_2shk,Local_PPM_exact_label_THINC,Local_PPM_carried_label_THINC,PPM_DirectEuler,PPML_trace
0.65234375,1.0,0.9968501925468445,1.0000168085098267,1.0017294883728027,1.0011347532272339,1.001716136932373,0.9995519518852234,1.0000154972076416
0.66015625,1.0,0.9971818327903748,1.0000163316726685,1.0010501146316528,1.0007094144821167,1.0009876489639282,0.9995590448379517,1.0000150203704834
0.66796875,1.0,0.9974973797798157,1.0000158548355103,1.0005027055740356,1.0003666877746582,1.0004204511642456,0.9996042251586914,1.000014066696167
0.67578125,1.0,0.9978165626525879,1.0000152587890625,1.0001143217086792,1.0001180171966553,1.0000336170196533,0.9997140169143677,1.0000132322311401
0.68359375,1.0,0.9981567859649658,1.0000152587890625,0.9998756647109985,0.9999579191207886,0.9998095035552979,0.9998498558998108,1.000012755393982
0.69140625,1.0,0.9985146522521973,1.0000147819519043,0.9997574090957642,0.9998695254325867,0.999711275100708,0.9999402761459351,1.0000122785568237
0.69921875,1.0,0.9988768100738525,1.0000135898590088,0.9997237920761108,0.9998347759246826,0.9996956586837769,0.9999839663505554,1.0000123977661133
0.70703125,1.0,0.9992349743843079,1.000012993812561,0.9997379183769226,0.9998354315757751,0.9997270703315735,1.00002121925354,1.0000123977661133
0.71484375,1.0,0.9995821714401245,1.0000122785568237,0.9997833371162415,0.9998589158058167,0.9997843503952026,1.0000585317611694,1.0000113248825073
0.72265625,1.0,0.9999087452888489,1.0000115633010864,0.9998396635055542,0.9998935461044312,0.9998493790626526,1.000070333480835,1.0000109672546387
0.73046875,1.0,1.0001879930496216,1.0000097751617432,0.999895453453064,0.999930202960968,0.9999098777770996,1.0000699758529663,1.000010371208191
0.73828125,1.0,1.0003361701965332,1.000008225440979,0.9999422430992126,0.999962568283081,0.999958336353302,1.0000648498535156,1.0000104904174805
0.74609375,1.0,1.0003795623779297,1.0000067949295044,0.9999768733978271,0.9999874234199524,0.9999926686286926,1.0000518560409546,1.0000102519989014
0.75390625,1.0,1.000404715538025,1.0000051259994507,0.9999991059303284,1.0000054836273193,1.0000145435333252,1.0000267028808594,1.0000107288360596
0.76171875,1.0,1.0004297494888306,1.0000030994415283,1.0000114440917969,1.000016689300537,1.000026822090149,0.9999666810035706,1.0000109672546387
0.76953125,1.0,1.0004340410232544,1.0000001192092896,1.0000165700912476,1.00002121925354,1.0000325441360474,0.9998632669448853,1.00001060962677
0.77734375,1.0,1.0004034042358398,0.9999996423721313,1.0000165700912476,1.000022053718567,1.0000323057174683,0.9997575283050537,1.00001060962677
0.78515625,1.0,1.0003286600112915,0.9999996423721313,1.000014305114746,1.0000211000442505,1.000027060508728,0.9997151494026184,1.0000108480453491
0.79296875,1.0,1.000241756439209,1.000000238418579,1.0000123977661133,1.000020146369934,1.0000215768814087,0.9997142553329468,1.0000114440917969
0.80078125,1.0,1.000152826309204,1.0000014305114746,1.0000107288360596,1.0000195503234863,1.0000168085098267,0.9997185468673706,1.0000118017196655
0.80859375,1.0,1.000077724456787,1.0000041723251343,1.0000072717666626,1.0000190734863281,1.0000135898590088,0.9997336864471436,1.0000128746032715
0.81640625,1.0,1.0000348091125488,1.0000056028366089,1.0000051259994507,1.0000180006027222,1.0000115633010864,0.9997843503952026,1.0000126361846924
0.82421875,1.0,1.0000184774398804,1.0000056028366089,1.0000029802322388,1.000015139579773,1.0000091791152954,0.9998750686645508,1.0000134706497192
0.83203125,1.0,1.0000097751617432,1.000006079673767,1.0000027418136597,1.0000115633010864,1.000008225440979,0.9999989867210388,1.0000139474868774
0.83984375,1.0,1.000004529953003,1.000005841255188,1.0000026226043701,1.0000090599060059,1.0000076293945312,1.0001740455627441,1.000014305114746
0.84765625,1.0,1.00001859664917,1.0000057220458984,1.0000038146972656,1.0000075101852417,1.000007152557373,1.0003184080123901,1.0000141859054565
0.85546875,1.0,1.0000834465026855,1.000005841255188,1.0000053644180298,1.0000066757202148,1.0000057220458984,1.0003467798233032,1.0000141859054565
0.86328125,1.0,1.000144600868225,1.0000059604644775,1.000005841255188,1.0000057220458984,1.000003695487976,1.0003427267074585,1.0000141859054565
